6,28,4,1.5,0
6,30,4,1.5,0
6,29,4,1.5,0
6,15,4,1.5,0
6,6,4,1.5,0
6,11,4,1.5,0
6,3,4,1.5,0
6,13,4,1.5,0
6,27,4,1.5,0
6,21,4,1.5,0
6,17,4,1.5,0
6,24,4,1.5,0
6,10,4,1.5,0
6,8,4,1.5,0
6,2,4,1.5,0
6,26,4,1.5,0
6,9,4,1.5,0
6,5,4,1.5,0
6,22,4,1.5,0
6,20,4,1.5,0
6,23,4,1.5,0
6,1,4,1.5,0
6,4,4,1.5,0
6,19,4,1.5,0
6,16,4,1.5,0
6,12,4,1.5,0
6,7,4,1.5,0
6,14,4,1.5,0
6,18,4,1.5,0
6,25,4,1.5,0
6,28,2.7,2.7,8
6,30,2.7,2.7,2
6,29,2.7,2.7,4
6,15,2.7,2.7,5
6,6,2.7,2.7,0
6,11,2.7,2.7,0
6,3,2.7,2.7,1
6,13,2.7,2.7,2
6,27,2.7,2.7,1
6,21,2.7,2.7,0
6,17,2.7,2.7,1
6,24,2.7,2.7,1
6,10,2.7,2.7,6
6,8,2.7,2.7,0
6,2,2.7,2.7,2
6,26,2.7,2.7,0
6,9,2.7,2.7,0
6,5,2.7,2.7,4
6,22,2.7,2.7,2
6,20,2.7,2.7,2
6,23,2.7,2.7,0
6,1,2.7,2.7,0
6,4,2.7,2.7,3
6,19,2.7,2.7,2
6,16,2.7,2.7,6
6,12,2.7,2.7,2
6,7,2.7,2.7,0
6,14,2.7,2.7,1
6,18,2.7,2.7,2
6,25,2.7,2.7,5
6,28,3.9,3.2,0
6,30,3.9,3.2,0
6,29,3.9,3.2,0
6,15,3.9,3.2,0
6,6,3.9,3.2,0
6,11,3.9,3.2,0
6,3,3.9,3.2,0
6,13,3.9,3.2,1
6,27,3.9,3.2,0
6,21,3.9,3.2,2
6,17,3.9,3.2,0
6,24,3.9,3.2,0
6,10,3.9,3.2,2
6,8,3.9,3.2,0
6,2,3.9,3.2,0
6,26,3.9,3.2,2
6,9,3.9,3.2,1
6,5,3.9,3.2,0
6,22,3.9,3.2,0
6,20,3.9,3.2,0
6,23,3.9,3.2,0
6,1,3.9,3.2,0
6,4,3.9,3.2,0
6,19,3.9,3.2,0
6,16,3.9,3.2,0
6,12,3.9,3.2,0
6,7,3.9,3.2,0
6,14,3.9,3.2,0
6,18,3.9,3.2,4
6,25,3.9,3.2,0
6,28,3.9,1.2,0
6,30,3.9,1.2,0
6,29,3.9,1.2,0
6,15,3.9,1.2,0
6,6,3.9,1.2,0
6,11,3.9,1.2,0
6,3,3.9,1.2,0
6,13,3.9,1.2,0
6,27,3.9,1.2,0
6,21,3.9,1.2,0
6,17,3.9,1.2,0
6,24,3.9,1.2,0
6,10,3.9,1.2,0
6,8,3.9,1.2,0
6,2,3.9,1.2,0
6,26,3.9,1.2,0
6,9,3.9,1.2,0
6,5,3.9,1.2,0
6,22,3.9,1.2,0
6,20,3.9,1.2,0
6,23,3.9,1.2,0
6,1,3.9,1.2,0
6,4,3.9,1.2,0
6,19,3.9,1.2,0
6,16,3.9,1.2,0
6,12,3.9,1.2,0
6,7,3.9,1.2,0
6,14,3.9,1.2,0
6,18,3.9,1.2,0
6,25,3.9,1.2,0
6,28,1.7,4.3,120
6,30,1.7,4.3,133
6,29,1.7,4.3,149
6,15,1.7,4.3,147
6,6,1.7,4.3,127
6,11,1.7,4.3,122
6,3,1.7,4.3,149
6,13,1.7,4.3,151
6,27,1.7,4.3,120
6,21,1.7,4.3,134
6,17,1.7,4.3,124
6,24,1.7,4.3,125
6,10,1.7,4.3,111
6,8,1.7,4.3,142
6,2,1.7,4.3,153
6,26,1.7,4.3,102
6,9,1.7,4.3,150
6,5,1.7,4.3,136
6,22,1.7,4.3,156
6,20,1.7,4.3,123
6,23,1.7,4.3,145
6,1,1.7,4.3,123
6,4,1.7,4.3,140
6,19,1.7,4.3,150
6,16,1.7,4.3,134
6,12,1.7,4.3,132
6,7,1.7,4.3,119
6,14,1.7,4.3,142
6,18,1.7,4.3,117
6,25,1.7,4.3,140
6,28,4.3,3.4,0
6,30,4.3,3.4,0
6,29,4.3,3.4,0
6,15,4.3,3.4,0
6,6,4.3,3.4,0
6,11,4.3,3.4,0
6,3,4.3,3.4,0
6,13,4.3,3.4,0
6,27,4.3,3.4,0
6,21,4.3,3.4,0
6,17,4.3,3.4,2
6,24,4.3,3.4,0
6,10,4.3,3.4,0
6,8,4.3,3.4,2
