10,28,3.8,4.3,17
10,30,3.8,4.3,21
10,29,3.8,4.3,10
10,15,3.8,4.3,14
10,6,3.8,4.3,12
10,11,3.8,4.3,22
10,3,3.8,4.3,29
10,13,3.8,4.3,20
10,27,3.8,4.3,19
10,21,3.8,4.3,19
10,17,3.8,4.3,30
10,24,3.8,4.3,25
10,10,3.8,4.3,35
10,8,3.8,4.3,19
10,2,3.8,4.3,16
10,26,3.8,4.3,22
10,9,3.8,4.3,57
10,5,3.8,4.3,35
10,22,3.8,4.3,18
10,20,3.8,4.3,16
10,23,3.8,4.3,31
10,1,3.8,4.3,19
10,4,3.8,4.3,29
10,19,3.8,4.3,21
10,16,3.8,4.3,25
10,12,3.8,4.3,26
10,7,3.8,4.3,19
10,14,3.8,4.3,24
10,18,3.8,4.3,25
10,25,3.8,4.3,28
10,28,3.7,3.1,6
10,30,3.7,3.1,10
10,29,3.7,3.1,3
10,15,3.7,3.1,9
10,6,3.7,3.1,4
10,11,3.7,3.1,7
10,3,3.7,3.1,11
10,13,3.7,3.1,14
10,27,3.7,3.1,7
10,21,3.7,3.1,8
10,17,3.7,3.1,8
10,24,3.7,3.1,7
10,10,3.7,3.1,8
10,8,3.7,3.1,13
10,2,3.7,3.1,10
10,26,3.7,3.1,10
10,9,3.7,3.1,8
10,5,3.7,3.1,4
10,22,3.7,3.1,6
10,20,3.7,3.1,18
10,23,3.7,3.1,7
10,1,3.7,3.1,13
10,4,3.7,3.1,4
10,19,3.7,3.1,4
10,16,3.7,3.1,14
10,12,3.7,3.1,5
10,7,3.7,3.1,15
10,14,3.7,3.1,14
10,18,3.7,3.1,7
10,25,3.7,3.1,10
10,28,3.1,2.3,12
10,30,3.1,2.3,5
10,29,3.1,2.3,2
10,15,3.1,2.3,11
10,6,3.1,2.3,2
10,11,3.1,2.3,7
10,3,3.1,2.3,6
10,13,3.1,2.3,14
10,27,3.1,2.3,2
10,21,3.1,2.3,6
10,17,3.1,2.3,6
10,24,3.1,2.3,4
10,10,3.1,2.3,4
10,8,3.1,2.3,6
10,2,3.1,2.3,33
10,26,3.1,2.3,7
10,9,3.1,2.3,11
10,5,3.1,2.3,13
10,22,3.1,2.3,4
10,20,3.1,2.3,20
10,23,3.1,2.3,8
10,1,3.1,2.3,5
10,4,3.1,2.3,6
10,19,3.1,2.3,6
10,16,3.1,2.3,9
10,12,3.1,2.3,10
10,7,3.1,2.3,5
10,14,3.1,2.3,29
10,18,3.1,2.3,8
10,25,3.1,2.3,6
10,28,3.7,3.7,8
10,30,3.7,3.7,22
10,29,3.7,3.7,18
10,15,3.7,3.7,14
10,6,3.7,3.7,20
10,11,3.7,3.7,11
10,3,3.7,3.7,12
10,13,3.7,3.7,12
10,27,3.7,3.7,14
10,21,3.7,3.7,22
10,17,3.7,3.7,19
10,24,3.7,3.7,23
10,10,3.7,3.7,14
10,8,3.7,3.7,7
10,2,3.7,3.7,23
