5,28,3.6,3.1,4
5,30,3.6,3.1,2
5,29,3.6,3.1,0
5,15,3.6,3.1,0
5,6,3.6,3.1,0
5,11,3.6,3.1,4
5,3,3.6,3.1,2
5,13,3.6,3.1,2
5,27,3.6,3.1,0
5,21,3.6,3.1,0
5,17,3.6,3.1,2
5,24,3.6,3.1,0
5,10,3.6,3.1,0
5,8,3.6,3.1,1
5,2,3.6,3.1,0
5,26,3.6,3.1,2
5,9,3.6,3.1,0
5,5,3.6,3.1,0
5,22,3.6,3.1,0
5,20,3.6,3.1,0
5,23,3.6,3.1,2
5,1,3.6,3.1,7
5,4,3.6,3.1,0
5,19,3.6,3.1,2
5,16,3.6,3.1,2
5,12,3.6,3.1,2
5,7,3.6,3.1,7
5,14,3.6,3.1,0
5,18,3.6,3.1,0
5,25,3.6,3.1,2
5,28,2.5,3.2,10
5,30,2.5,3.2,13
5,29,2.5,3.2,5
5,15,2.5,3.2,3
5,6,2.5,3.2,6
5,11,2.5,3.2,19
5,3,2.5,3.2,10
5,13,2.5,3.2,4
5,27,2.5,3.2,8
5,21,2.5,3.2,4
5,17,2.5,3.2,8
5,24,2.5,3.2,2
5,10,2.5,3.2,6
5,8,2.5,3.2,0
5,2,2.5,3.2,24
5,26,2.5,3.2,6
5,9,2.5,3.2,6
5,5,2.5,3.2,6
5,22,2.5,3.2,2
5,20,2.5,3.2,2
5,23,2.5,3.2,8
5,1,2.5,3.2,6
5,4,2.5,3.2,0
5,19,2.5,3.2,3
5,16,2.5,3.2,5
5,12,2.5,3.2,6
5,7,2.5,3.2,2
5,14,2.5,3.2,8
5,18,2.5,3.2,0
5,25,2.5,3.2,8
5,28,3.2,4.2,10
5,30,3.2,4.2,10
5,29,3.2,4.2,3
5,15,3.2,4.2,13
5,6,3.2,4.2,2
5,11,3.2,4.2,17
5,3,3.2,4.2,6
5,13,3.2,4.2,10
5,27,3.2,4.2,4
5,21,3.2,4.2,4
5,17,3.2,4.2,1
5,24,3.2,4.2,13
5,10,3.2,4.2,4
5,8,3.2,4.2,2
5,2,3.2,4.2,7
5,26,3.2,4.2,4
5,9,3.2,4.2,4
5,5,3.2,4.2,7
5,22,3.2,4.2,5
5,20,3.2,4.2,8
5,23,3.2,4.2,2
5,1,3.2,4.2,0
5,4,3.2,4.2,6
5,19,3.2,4.2,3
5,16,3.2,4.2,2
5,12,3.2,4.2,6
5,7,3.2,4.2,5
5,14,3.2,4.2,2
5,18,3.2,4.2,6
5,25,3.2,4.2,10
5,28,4.1,4.5,3
5,30,4.1,4.5,2
5,29,4.1,4.5,3
5,15,4.1,4.5,3
5,6,4.1,4.5,0
5,11,4.1,4.5,2
5,3,4.1,4.5,2
5,13,4.1,4.5,2
5,27,4.1,4.5,1
5,21,4.1,4.5,3
5,17,4.1,4.5,0
5,24,4.1,4.5,0
5,10,4.1,4.5,3
5,8,4.1,4.5,4
5,2,4.1,4.5,0
5,26,4.1,4.5,4
5,9,4.1,4.5,0
5,5,4.1,4.5,2
5,22,4.1,4.5,4
5,20,4.1,4.5,2
5,23,4.1,4.5,4
5,1,4.1,4.5,2
5,4,4.1,4.5,2
5,19,4.1,4.5,0
5,16,4.1,4.5,1
5,12,4.1,4.5,0
5,7,4.1,4.5,0
5,14,4.1,4.5,3
5,18,4.1,4.5,2
5,25,4.1,4.5,2
5,28,2.8,3.4,15
5,30,2.8,3.4,13
5,29,2.8,3.4,0
5,15,2.8,3.4,4
5,6,2.8,3.4,2
5,11,2.8,3.4,4
5,3,2.8,3.4,6
5,13,2.8,3.4,4
5,27,2.8,3.4,4
5,21,2.8,3.4,0
5,17,2.8,3.4,4
5,24,2.8,3.4,7
5,10,2.8,3.4,2
5,8,2.8,3.4,4
5,2,2.8,3.4,5
5,26,2.8,3.4,0
5,9,2.8,3.4,3
5,5,2.8,3.4,4
5,22,2.8,3.4,0
5,20,2.8,3.4,2
5,23,2.8,3.4,2
5,1,2.8,3.4,2
5,4,2.8,3.4,8
5,19,2.8,3.4,8
5,16,2.8,3.4,9
5,12,2.8,3.4,4
5,7,2.8,3.4,2
5,14,2.8,3.4,10
5,18,2.8,3.4,2
5,25,2.8,3.4,4
5,28,2.1,2.1,0
5,30,2.1,2.1,2
5,29,2.1,2.1,10
5,15,2.1,2.1,33
5,6,2.1,2.1,5
5,11,2.1,2.1,4
5,3,2.1,2.1,4
5,13,2.1,2.1,2
5,27,2.1,2.1,12
5,21,2.1,2.1,2
5,17,2.1,2.1,2
5,24,2.1,2.1,4
5,10,2.1,2.1,66
5,8,2.1,2.1,5
5,2,2.1,2.1,0
5,26,2.1,2.1,9
5,9,2.1,2.1,0
5,5,2.1,2.1,4
5,22,2.1,2.1,6
5,20,2.1,2.1,7
5,23,2.1,2.1,0
5,1,2.1,2.1,4
5,4,2.1,2.1,1
5,19,2.1,2.1,10
5,16,2.1,2.1,0
5,12,2.1,2.1,4
5,7,2.1,2.1,7
5,14,2.1,2.1,2
5,18,2.1,2.1,4
5,25,2.1,2.1,5
5,28,1,2.2,152
5,30,1,2.2,178
5,29,1,2.2,169
5,15,1,2.2,165
5,6,1,2.2,148
5,11,1,2.2,137
5,3,1,2.2,140
5,13,1,2.2,150
5,27,1,2.2,150
5,21,1,2.2,165
5,17,1,2.2,154
5,24,1,2.2,170
5,10,1,2.2,167
5,8,1,2.2,163
5,2,1,2.2,154
5,26,1,2.2,157
5,9,1,2.2,149
5,5,1,2.2,172
5,22,1,2.2,162
5,20,1,2.2,166
5,23,1,2.2,156
5,1,1,2.2,163
5,4,1,2.2,158
5,19,1,2.2,164
5,16,1,2.2,149
5,12,1,2.2,156
5,7,1,2.2,141
5,14,1,2.2,168
5,18,1,2.2,160
5,25,1,2.2,173
5,28,3.1,1.1,0
5,30,3.1,1.1,0
5,29,3.1,1.1,0
5,15,3.1,1.1,0
5,6,3.1,1.1,0
5,11,3.1,1.1,0
5,3,3.1,1.1,0
5,13,3.1,1.1,0
5,27,3.1,1.1,0
5,21,3.1,1.1,0
5,17,3.1,1.1,0
5,24,3.1,1.1,0
