7,28,4.2,2.1,0
7,30,4.2,2.1,0
7,29,4.2,2.1,0
7,15,4.2,2.1,0
7,6,4.2,2.1,0
7,11,4.2,2.1,0
7,3,4.2,2.1,0
7,13,4.2,2.1,0
7,27,4.2,2.1,0
7,21,4.2,2.1,0
7,17,4.2,2.1,0
7,24,4.2,2.1,0
7,10,4.2,2.1,0
7,8,4.2,2.1,0
7,2,4.2,2.1,0
7,26,4.2,2.1,0
7,9,4.2,2.1,0
7,5,4.2,2.1,1
7,22,4.2,2.1,0
7,20,4.2,2.1,0
7,23,4.2,2.1,0
7,1,4.2,2.1,0
7,4,4.2,2.1,0
7,19,4.2,2.1,0
7,16,4.2,2.1,0
7,12,4.2,2.1,0
7,7,4.2,2.1,0
7,14,4.2,2.1,0
7,18,4.2,2.1,0
7,25,4.2,2.1,0
7,28,3.5,3.5,0
7,30,3.5,3.5,0
7,29,3.5,3.5,0
7,15,3.5,3.5,0
7,6,3.5,3.5,0
7,11,3.5,3.5,2
7,3,3.5,3.5,2
7,13,3.5,3.5,0
7,27,3.5,3.5,0
7,21,3.5,3.5,0
7,17,3.5,3.5,0
7,24,3.5,3.5,2
7,10,3.5,3.5,0
7,8,3.5,3.5,0
7,2,3.5,3.5,0
7,26,3.5,3.5,2
7,9,3.5,3.5,1
7,5,3.5,3.5,2
7,22,3.5,3.5,0
7,20,3.5,3.5,0
7,23,3.5,3.5,1
7,1,3.5,3.5,0
7,4,3.5,3.5,0
7,19,3.5,3.5,1
7,16,3.5,3.5,2
7,12,3.5,3.5,2
7,7,3.5,3.5,1
7,14,3.5,3.5,0
7,18,3.5,3.5,0
7,25,3.5,3.5,2
7,28,2.7,4.3,11
7,30,2.7,4.3,26
7,29,2.7,4.3,10
7,15,2.7,4.3,13
7,6,2.7,4.3,14
7,11,2.7,4.3,12
7,3,2.7,4.3,10
7,13,2.7,4.3,9
7,27,2.7,4.3,9
7,21,2.7,4.3,10
7,17,2.7,4.3,5
