9,28,1.9,4.8,104
9,30,1.9,4.8,86
9,29,1.9,4.8,61
9,15,1.9,4.8,88
9,6,1.9,4.8,82
9,11,1.9,4.8,132
9,3,1.9,4.8,112
9,13,1.9,4.8,104
9,27,1.9,4.8,96
9,21,1.9,4.8,113
9,17,1.9,4.8,140
9,24,1.9,4.8,134
9,10,1.9,4.8,88
9,8,1.9,4.8,132
9,2,1.9,4.8,92
9,26,1.9,4.8,94
9,9,1.9,4.8,131
9,5,1.9,4.8,128
9,22,1.9,4.8,77
9,20,1.9,4.8,98
9,23,1.9,4.8,94
9,1,1.9,4.8,111
9,4,1.9,4.8,108
9,19,1.9,4.8,91
9,16,1.9,4.8,79
9,12,1.9,4.8,141
9,7,1.9,4.8,88
9,14,1.9,4.8,100
9,18,1.9,4.8,115
9,25,1.9,4.8,74
9,28,4.2,3.9,0
9,30,4.2,3.9,0
9,29,4.2,3.9,0
9,15,4.2,3.9,2
9,6,4.2,3.9,0
9,11,4.2,3.9,0
9,3,4.2,3.9,0
9,13,4.2,3.9,2
9,27,4.2,3.9,1
9,21,4.2,3.9,0
9,17,4.2,3.9,2
9,24,4.2,3.9,0
9,10,4.2,3.9,0
9,8,4.2,3.9,0
9,2,4.2,3.9,0
9,26,4.2,3.9,0
9,9,4.2,3.9,2
9,5,4.2,3.9,0
9,22,4.2,3.9,0
9,20,4.2,3.9,0
9,23,4.2,3.9,0
9,1,4.2,3.9,2
9,4,4.2,3.9,0
9,19,4.2,3.9,0
9,16,4.2,3.9,2
9,12,4.2,3.9,0
9,7,4.2,3.9,2
9,14,4.2,3.9,1
9,18,4.2,3.9,0
9,25,4.2,3.9,0
9,28,3.2,1.6,0
9,30,3.2,1.6,0
9,29,3.2,1.6,0
9,15,3.2,1.6,0
9,6,3.2,1.6,0
9,11,3.2,1.6,0
9,3,3.2,1.6,0
9,13,3.2,1.6,0
9,27,3.2,1.6,0
9,21,3.2,1.6,0
9,17,3.2,1.6,0
9,24,3.2,1.6,0
9,10,3.2,1.6,0
9,8,3.2,1.6,0
9,2,3.2,1.6,0
9,26,3.2,1.6,0
9,9,3.2,1.6,0
9,5,3.2,1.6,2
9,22,3.2,1.6,0
9,20,3.2,1.6,0
9,23,3.2,1.6,0
9,1,3.2,1.6,0
9,4,3.2,1.6,0
9,19,3.2,1.6,0
9,16,3.2,1.6,0
9,12,3.2,1.6,0
9,7,3.2,1.6,0
9,14,3.2,1.6,0
9,18,3.2,1.6,0
9,25,3.2,1.6,0
9,28,3.4,4.3,2
9,30,3.4,4.3,1
9,29,3.4,4.3,0
9,15,3.4,4.3,0
9,6,3.4,4.3,0
9,11,3.4,4.3,0
9,3,3.4,4.3,2
9,13,3.4,4.3,8
9,27,3.4,4.3,3
9,21,3.4,4.3,4
9,17,3.4,4.3,0
9,24,3.4,4.3,0
9,10,3.4,4.3,2
9,8,3.4,4.3,0
9,2,3.4,4.3,2
9,26,3.4,4.3,2
9,9,3.4,4.3,4
9,5,3.4,4.3,4
9,22,3.4,4.3,0
9,20,3.4,4.3,0
9,23,3.4,4.3,0
9,1,3.4,4.3,5
9,4,3.4,4.3,3
9,19,3.4,4.3,2
9,16,3.4,4.3,1
9,12,3.4,4.3,2
9,7,3.4,4.3,0
9,14,3.4,4.3,2
9,18,3.4,4.3,0
9,25,3.4,4.3,2
9,28,1.3,3.5,167
9,30,1.3,3.5,123
9,29,1.3,3.5,120
9,15,1.3,3.5,142
9,6,1.3,3.5,162
9,11,1.3,3.5,171
9,3,1.3,3.5,136
9,13,1.3,3.5,163
9,27,1.3,3.5,150
9,21,1.3,3.5,152
9,17,1.3,3.5,162
9,24,1.3,3.5,148
9,10,1.3,3.5,164
9,8,1.3,3.5,148
9,2,1.3,3.5,183
9,26,1.3,3.5,164
9,9,1.3,3.5,159
9,5,1.3,3.5,169
9,22,1.3,3.5,152
9,20,1.3,3.5,147
9,23,1.3,3.5,151
9,1,1.3,3.5,137
9,4,1.3,3.5,136
9,19,1.3,3.5,167
9,16,1.3,3.5,138
9,12,1.3,3.5,180
9,7,1.3,3.5,141
9,14,1.3,3.5,160
9,18,1.3,3.5,161
9,25,1.3,3.5,151
9,28,3.5,5,2
9,30,3.5,5,2
9,29,3.5,5,8
9,15,3.5,5,6
9,6,3.5,5,5
9,11,3.5,5,2
9,3,3.5,5,5
9,13,3.5,5,6
9,27,3.5,5,0
9,21,3.5,5,2
9,17,3.5,5,5
9,24,3.5,5,8
9,10,3.5,5,4
9,8,3.5,5,1
9,2,3.5,5,4
9,26,3.5,5,3
9,9,3.5,5,4
9,5,3.5,5,0
9,22,3.5,5,3
9,20,3.5,5,16
9,23,3.5,5,8
9,1,3.5,5,1
9,4,3.5,5,2
9,19,3.5,5,0
9,16,3.5,5,4
9,12,3.5,5,9
9,7,3.5,5,6
9,14,3.5,5,1
9,18,3.5,5,3
9,25,3.5,5,2
9,28,1.1,3.8,162
9,30,1.1,3.8,167
9,29,1.1,3.8,176
9,15,1.1,3.8,163
9,6,1.1,3.8,161
9,11,1.1,3.8,158
9,3,1.1,3.8,180
9,13,1.1,3.8,156
9,27,1.1,3.8,166
9,21,1.1,3.8,155
9,17,1.1,3.8,138
9,24,1.1,3.8,166
9,10,1.1,3.8,176
9,8,1.1,3.8,170
9,2,1.1,3.8,162
9,26,1.1,3.8,172
9,9,1.1,3.8,166
9,5,1.1,3.8,170
9,22,1.1,3.8,180
9,20,1.1,3.8,166
9,23,1.1,3.8,167
9,1,1.1,3.8,160
9,4,1.1,3.8,170
